,centerX,centerY,width_box,height_box,axis,rotation,num_labels
14375,187.5,109.0,265.0,100.0,horizontal_axis,0.0,9
8873,137.00000177323818,269.9999988377094,113.00000129640114,92.00000011920928,vertical_axis,-0.8841405955856914,13
493,197.5,110.5,92.0,94.0,vertical_axis,0.0,5
7098,103.5,107.0,108.0,100.0,vertical_axis,0.0,5
2619,282.99999959766865,106.50000127404924,83.00000174343586,89.00000016391277,vertical_axis,0.0,5
8872,189.6632825737449,109.23647868635452,262.99999906122696,92.00000011920928,vertical_axis,0.2835022590173679,28
32696,174.03965460557765,267.9992134467953,279.0,96.0,vertical_axis,-2.27263741918766,21
2622,172.00000125169754,274.9999987632036,270.99999894201767,89.00000016391277,horizontal_axis,-3.2336271188293324,3
33463,240.0000004768371,261.9999979138375,89.00000330805761,96.00000011920928,vertical_axis,-1.0860731271276336,5
12301,341.80671130336736,300.5138114894046,68.99999897912011,96.9999999766211,vertical_axis,2.341862307646579,3
33464,375.29394802028185,109.35634686260336,67.0000039637086,143.9999986886978,vertical_axis,-0.4006449592736629,5
