,centerX,centerY,width_box,height_box,axis,rotation,num_labels
31996,356.98429032886145,116.41383116175768,129.0,179.0,vertical_axis,-18.97334752019708,20
29474,210.7669089807692,130.1239681934249,119.0,192.0,vertical_axis,-79.84730953332479,4
11878,387.9005803927468,282.56967825593995,171.00000043213373,144.9999993294477,vertical_axis,8.496284822711829,22
5530,388.0,278.0,176.0,111.0,horizontal_axis,11.381462748359825,19
27274,356.0876449068268,123.7479038893838,185.0,100.0,horizontal_axis,67.02180812248778,13
32658,210.09865406310092,127.57378778964738,117.0,194.0,vertical_axis,101.25314414447166,26
17966,263.5,262.0,477.0,440.0,vertical_axis,0.0,4
20198,215.70239052197485,434.1638155328376,175.00000037252897,50.00000074505806,horizontal_axis,-55.38180959766154,5
20197,209.00000070035452,127.00000190734858,191.0000001341104,115.99999976158142,vertical_axis,8.246307401915146,4
27113,195.0,334.0,173.0,88.0,horizontal_axis,-12.229094072294656,4
